,OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area,Net_Passengers
5503,5504,0.0,1.0,0.0,62500,55882,3286.773097,9860.319290000001,4930.159645000001,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003133656,1.56e-07,0.0
5504,5505,0.0,2.0,0.0,84511,99039,344.3407533,1147.8025109999999,459.1210044,14460.0,5130.0,1410.0,0.0,0.0,324.2487006,0.0,0.0,0.0,0.0,0.009265536,2.23e-06,0.0
5505,5506,0.0,2.3,0.0,66667,111244,256.6931376,342.2575167,199.6502181,52200.0,16920.0,16890.0,4260.0,450.0,2728.254015,472.5686204,0.0,0.0,0.0,0.012600616,8.97e-06,0.0
5506,5507,9.76,1.6,38.0,37000,62259,1520.66771,3270.8701690000003,2209.271956,20910.0,45240.0,22470.0,1500.0,0.0,5685.043922,0.0,0.0,0.0,0.0,0.017662054,8.91e-06,0.0
5507,5508,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,18720.0,9990.0,9120.0,1560.0,1035.0284869999998,0.0,0.0,0.0,0.0,0.008598044,3.91e-06,0.0
5508,5509,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,90.0,1440.0,120.0,0.0,0.0,0.0,0.0,6.0,8.0,0.001911905,1.65e-07,-2.0
5509,5510,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,750.0,330.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001519486,1.28e-07,0.0
5510,5511,0.0,1.5,25.0,18542,56316,2332.691362,3732.3061789999997,1866.1530899999998,0.0,2670.0,2880.0,0.0,0.0,710.8538593,0.0,0.0,0.0,0.0,0.0030382609999999996,5.48e-07,0.0
5511,5512,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070945,2.8300000000000002e-08,0.0
5512,5513,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1325010.0,91530.0,103800.0,87540.0,143910.0,0.0,2737.7566260000003,3485.845478,0.0,0.0,0.128974606,0.00017294,0.0
5513,5514,7.14,1.6,20.0,32003,73934,984.823009,1969.646018,5823.301271,0.0,4950.0,18540.0,18870.0,18150.0,1473.798986,6707.764316,0.0,306.0,324.0,0.010554186,5.97e-06,-18.0
5514,5515,0.0,0.0,0.0,0,0,0.0,0.0,247.3667639,0.0,0.0,300.0,10170.0,52350.0,0.0,711.4960956,0.0,397.0,280.0,0.011365988999999998,6.2e-06,117.0
5515,5516,7.69,1.5,8.7,35000,51568,2211.416894,5698.651226,2636.689373,0.0,14760.0,13950.0,0.0,0.0,3622.542207,0.0,0.0,0.0,0.0,0.008814556999999999,3.01e-06,0.0
5516,5517,0.0,1.6,10.81,34284,63116,4654.6566299999995,12826.16494,5378.714328,0.0,3630.0,20550.0,480.0,0.0,4216.449137,0.0,0.0,0.0,0.0,0.007807515,2.47e-06,0.0
5517,5518,0.0,1.8,11.11,50000,48235,1551.198189,5343.015983,2240.6196059999997,0.0,9180.0,5880.0,0.0,0.0,1716.189544,0.0,0.0,0.0,0.0,0.0052195359999999994,1.48e-06,0.0
5518,5519,2.17,1.8,8.33,51646,50774,2740.6788070000002,5213.974316,2272.7580350000003,0.0,3420.0,33720.0,0.0,0.0,6600.979414,0.0,0.0,0.0,0.0,0.010695349,3.83e-06,0.0
5519,5520,3.12,1.5,18.75,48852,62422,2124.5842850000004,4957.363332,2219.010254,0.0,19320.0,35520.0,0.0,0.0,5936.007574,0.0,0.0,0.0,0.0,0.01159902,5.42e-06,0.0
5520,5521,2.08,1.5,18.97,47472,63201,3889.51999,7145.862308,2984.980458,0.0,24780.0,32340.0,270.0,0.0,5174.801314,0.0,0.0,0.0,0.0,0.011325958,5.66e-06,0.0
5521,5522,0.0,1.8,20.0,59164,85187,268.9361669,739.5744589,336.1702086,20370.0,11100.0,5070.0,1980.0,0.0,865.2455251,0.0,0.0,0.0,0.0,0.013659973,3.81e-06,0.0
5522,5523,5.56,2.1,11.76,60000,85187,228.78433590000003,471.86769289999995,228.78433590000003,151650.0,24150.0,5100.0,30.0,0.0,5044.22901,0.0,0.0,0.0,0.0,0.018582249,1.7899999999999998e-05,0.0
5523,5524,9.09,1.9,8.33,60000,85187,683.2290134,1434.780928,751.5519147000001,18150.0,7650.0,12120.0,0.0,0.0,2122.77897,0.0,0.0,0.0,0.0,0.008191671,3.75e-06,0.0
5524,5525,0.0,1.4,28.57,29226,58048,1054.240943,3162.722829,1656.6643390000002,0.0,11370.0,5790.0,0.0,0.0,1270.073672,0.0,0.0,0.0,0.0,0.0055561609999999996,1.7e-06,0.0
5525,5526,2.7,1.6,6.45,40033,55390,1556.362153,2529.088499,3774.178222,0.0,11610.0,33480.0,19380.0,2070.0,4694.972415,4072.6890340000004,0.0,0.0,0.0,0.015977084,6.58e-06,0.0
5526,5527,4.35,1.6,5.56,38943,54260,2091.724798,3430.428669,1840.7178219999998,0.0,8850.0,19440.0,2430.0,270.0,3348.737121,254.73996719999997,116.86295520000002,0.0,0.0,0.007407749,3.06e-06,0.0
5527,5528,2.63,1.7,0.0,52796,62479,425.4907678,784.4986032,305.82148939999996,95910.0,81390.0,16680.0,900.0,0.0,6231.638054999999,283.9780022,0.0,0.0,0.0,0.023936981,1.93e-05,0.0
5528,5529,2.63,1.5,7.69,38438,55074,1715.027066,3332.0525850000004,1519.023972,0.0,29820.0,22890.0,0.0,0.0,5304.880298,0.0,0.0,0.0,0.0,0.010921558999999999,5.23e-06,0.0
5529,5530,5.56,1.5,10.0,37784,56973,2024.3249050000002,5888.945178,3312.5316629999998,0.0,5220.0,8880.0,0.0,0.0,1880.6426170000002,174.0099858,0.0,0.0,0.0,0.004979842,1.39e-06,0.0
5530,5531,2.17,1.6,0.0,52279,62479,1148.127436,2717.234931,1033.314692,1020.0,47520.0,18960.0,0.0,0.0,4843.670946,0.0,0.0,0.0,0.0,0.016492848,6.69e-06,0.0
5531,5532,0.0,1.5,10.0,37784,56973,787.0642525000001,1634.671909,726.5208485,3240.0,27660.0,11910.0,0.0,30.0,2603.974971,0.0,0.0,0.0,0.0,0.015841484,4.23e-06,0.0
5532,5533,6.67,1.6,33.33,50000,93675,794.5076522999999,1475.514211,681.0065591,23100.0,18180.0,4320.0,0.0,0.0,4352.203210000001,0.0,0.0,0.0,0.0,0.012509967,4.51e-06,0.0
5533,5534,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001208448,4.35e-08,0.0
5534,5535,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0035780340000000003,6.079999999999999e-07,0.0
5535,5536,4.12,2.1,5.56,102307,133354,83.62029181,216.0190872,126.5918307,1896810.0,232800.0,50550.0,36300.0,4200.0,20180.82421,1540.957924,817.9117888999999,0.0,0.0,0.084396778,0.000220645,0.0
5536,5537,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1577190.0,11190.0,1170.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09443663699999999,0.000157529,0.0
5537,5538,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,210.0,0.0,0.0,0.0,0.0,0.0,0.00274614,1.2199999999999998e-07,0.0
5538,5539,3.23,2.0,8.51,55828,59543,1016.3487550000001,2284.0525789999997,1551.8443359999999,11580.0,133530.0,86940.0,3060.0,2100.0,16429.687680000003,1474.3156609999999,0.0,0.0,0.0,0.031549328,2.34e-05,0.0
5539,5540,4.82,2.1,3.17,82472,97041,457.69750719999996,1205.270102,633.1482182,215640.0,78120.0,41190.0,0.0,0.0,10039.51173,1118.269722,47.04457554,0.0,0.0,0.043719617,3.3600000000000004e-05,0.0
5540,5541,0.0,1.8,25.0,35000,54082,173.5059859,260.2589788,2833.931102,4350.0,30570.0,26910.0,17610.0,10080.0,862.4421110999999,4243.35297,826.8423167999999,0.0,0.0,0.016649057,8.86e-06,0.0
5541,5542,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002488989,7.12e-08,0.0
5542,5543,6.25,1.7,18.75,50000,64840,1377.0756880000001,3147.601573,1672.1633359999998,0.0,10290.0,15600.0,0.0,0.0,3077.897585,0.0,0.0,0.0,0.0,0.007133347,2.6e-06,0.0
5543,5544,7.69,0.0,17.39,57598,69286,1280.127482,3003.376016,2363.312275,0.0,26520.0,25950.0,0.0,0.0,4985.704681,0.0,0.0,0.0,0.0,0.011220795,5.2e-06,0.0
5544,5545,8.7,1.4,26.32,28331,41178,2179.740804,4808.251774,7500.872767,0.0,6690.0,25470.0,5580.0,2430.0,4547.856379,1152.877244,0.0,11.0,13.0,0.011760794,3.99e-06,-2.0
5545,5546,20.0,1.4,20.0,26797,42914,1391.472514,2023.96002,8981.322589,0.0,0.0,10170.0,7110.0,3210.0,1608.816904,1696.087834,0.0,4.0,16.0,0.005724113,2.02e-06,-12.0
5546,5547,4.48,0.0,3.7,75000,95691,365.9302034,879.6399119999999,471.48699280000005,0.0,1170.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026162034,3.64e-05,0.0
5547,5548,5.26,2.0,3.7,83015,95250,1600.804999,4869.115207,2534.607916,0.0,13920.0,24900.0,0.0,0.0,3590.7224939999996,0.0,0.0,0.0,0.0,0.007547140999999999,3.84e-06,0.0
5548,5549,0.0,2.2,8.7,65110,74317,658.0297941,2003.9998269999999,957.1342458999999,9060.0,71100.0,6540.0,0.0,0.0,3886.00572,0.0,0.0,0.0,0.0,0.016662693,8.57e-06,0.0
5549,5550,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2460.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005253526,3.64e-07,0.0
5550,5551,0.0,0.0,0.0,0,0,0.0,0.0,3172.213078,0.0,0.0,7050.0,15090.0,3240.0,0.0,2120.837881,0.0,0.0,0.0,0.007287638000000001,2.5e-06,0.0
5551,5552,4.0,1.6,15.38,38108,61679,5241.247882,7586.016670999999,4827.465155,0.0,0.0,1320.0,14280.0,3060.0,1206.243899,2157.068913,0.0,0.0,0.0,0.007750773000000001,1.86e-06,0.0
5552,5553,0.0,0.0,0.0,0,0,0.0,0.0,0.0,87360.0,3900.0,3900.0,1590.0,0.0,0.0,264.23954380000004,0.0,0.0,0.0,0.025265974,9.56e-06,0.0
5553,5554,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006095545999999999,3.84e-08,0.0
5554,5555,0.0,2.2,0.0,60000,111246,37.17659416,81.78850714,52.04723182,340200.0,6630.0,1560.0,0.0,0.0,1216.1565970000001,0.0,0.0,0.0,0.0,0.02875017,3.4399999999999996e-05,0.0
5555,5556,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1350.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002213443,2.33e-07,0.0
5556,5557,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6750.0,2280.0,840.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506144,1.01e-06,0.0
5557,5558,0.0,0.0,0.0,0,0,0.0,0.0,0.0,420.0,5070.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006747311,6.94e-07,0.0
5558,5559,0.0,1.7,0.0,110619,135386,1136.2745380000001,2272.549075,1388.77999,0.0,46440.0,66960.0,9960.0,0.0,15856.152269999999,73.30191839,0.0,0.0,0.0,0.022473026,1.22e-05,0.0
5559,5560,0.0,2.0,0.0,0,111261,102.2679425,204.5358851,102.2679425,17550.0,8070.0,60.0,0.0,0.0,471.59238889999995,0.0,0.0,0.0,0.0,0.013424186000000001,2.5e-06,0.0
5560,5561,2.76,1.3,8.41,76310,109887,2613.096277,3855.0621880000003,3348.340097,38640.0,55290.0,97770.0,55140.0,13830.0,32967.676380000004,4856.19643,0.0,0.0,0.0,0.030715166000000002,2.58e-05,0.0
5561,5562,0.0,0.0,0.0,0,0,0.0,0.0,70.28952142,38220.0,33030.0,46980.0,25440.0,3630.0,0.0,4989.014188,0.0,0.0,0.0,0.01502579,1.4599999999999999e-05,0.0
5562,5563,1.19,1.7,7.81,53368,58583,787.4505437999999,1348.509056,4134.115355,9060.0,121320.0,95190.0,23250.0,14310.0,4041.99124,9417.080682,114.3687101,0.0,7.0,0.024206841,2.6000000000000002e-05,-7.0
5563,5564,0.0,0.0,10.0,63804,92394,1372.3397730000002,4117.019318,2287.232955,0.0,6330.0,10620.0,0.0,0.0,2007.8391179999999,0.0,0.0,0.0,0.0,0.008100794,1.68e-06,0.0
5564,5565,0.0,0.0,0.0,0,0,0.0,0.0,0.0,25590.0,1080.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014319233999999998,2.98e-06,0.0
5565,5566,0.0,1.2,33.33,25000,33230,2177.9516280000003,4083.6593020000005,2450.195581,0.0,1470.0,8040.0,60.0,0.0,774.2260914,0.0,142.3337156,0.0,0.0,0.004038132,9.4e-07,0.0
5566,5567,5.26,1.6,31.58,38889,47330,2439.023807,5420.052904,2981.029097,0.0,3660.0,15180.0,300.0,0.0,2405.4890179999998,0.0,0.0,0.0,0.0,0.005553649,1.89e-06,0.0
5567,5568,15.79,1.1,28.57,29188,40206,3968.521638,7215.493888,4329.296333,0.0,0.0,14340.0,60.0,0.0,2212.044531,0.0,0.0,0.0,0.0,0.005055194,1.42e-06,0.0
5568,5569,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30.0,4860.0,6240.0,36330.0,40170.0,0.0,0.0,455.4250665,4.0,10.0,0.021477463,8.69e-06,-6.0
5569,5570,18.52,1.0,29.17,23547,30001,174.4546778,866.2577107000001,7676.005825,28560.0,66480.0,143700.0,133770.0,58050.0,3655.9403030000003,27912.08765,28789.611869999997,3.0,0.0,0.057749927,4.2499999999999996e-05,3.0
5570,5571,20.0,0.9,33.33,25000,31155,1233.1521070000001,2378.22192,4227.95008,0.0,0.0,17820.0,9720.0,1980.0,1948.3964899999999,1175.757268,0.0,2.0,10.0,0.007107087,2.91e-06,-8.0
5571,5572,5.88,1.6,23.08,29226,69660,3416.423013,3538.438121,2806.347475,0.0,750.0,14430.0,5580.0,510.0,3070.641916,563.0709891,0.0,0.0,0.0,0.00661847,2.1000000000000002e-06,0.0
5572,5573,5.56,1.6,21.88,33421,69318,9036.689301999999,20057.04211,10138.72458,0.0,0.0,11040.0,600.0,0.0,2869.4906760000003,0.0,0.0,0.0,0.0,0.005857811,1.16e-06,0.0
5573,5574,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,840.0,2250.0,480.0,0.0,1185.23119,0.0,0.0,0.0,0.004602694,3.51e-07,0.0
5574,5575,25.0,0.8,33.33,18873,31156,4641.395023,6381.918157,4641.395023,0.0,0.0,3390.0,1110.0,0.0,754.197798,0.0,0.0,0.0,0.0,0.0030891140000000004,4.41e-07,0.0
5575,5576,0.0,0.0,0.0,0,0,0.0,0.0,7343.369686,0.0,0.0,6060.0,13050.0,3510.0,0.0,5486.621270000001,0.0,4.0,6.0,0.006305171,2.23e-06,-2.0
5576,5577,19.35,1.0,32.0,22231,30043,660.6295083,1547.760562,1094.7574710000001,0.0,77700.0,45390.0,14190.0,0.0,5000.46162,0.0,1878.316571,58.0,50.0,0.017402535,1.36e-05,8.0
5577,5578,4.55,1.3,36.0,25000,58943,4273.300967,9289.784711,6502.849298,0.0,0.0,2850.0,8940.0,2220.0,2509.368714,333.8345015,170.7568531,86.0,44.0,0.004774761,1.38e-06,42.0
5578,5579,4.76,1.3,39.13,23252,58944,4240.203104,6642.984864,4946.903622,0.0,750.0,10020.0,7440.0,0.0,3375.1570799999995,363.04250279999997,0.0,21.0,16.0,0.005603321999999999,1.81e-06,5.0
5579,5580,0.0,0.0,0.0,0,0,0.0,1025.958393,897.7135935,0.0,0.0,30.0,2610.0,17340.0,0.0,4882.206579,0.0,0.0,4.0,0.006095545,1.99e-06,-4.0
5580,5581,0.0,0.0,0.0,0,0,0.0,0.0,977.4523773,0.0,0.0,0.0,1200.0,9330.0,0.0,350.36021189999997,1683.194313,40.0,18.0,0.005406388000000001,1.05e-06,22.0
5581,5582,0.0,0.0,0.0,0,0,0.0,0.0,3963.510211,0.0,0.0,0.0,2100.0,12240.0,0.0,1535.795725,2177.875478,0.0,0.0,0.004886995,1.42e-06,0.0
5582,5583,0.0,0.0,0.0,0,0,0.0,0.0,100029.9681,0.0,0.0,1350.0,6090.0,2310.0,0.0,3995.513175,0.0,0.0,0.0,0.003939031,9.67e-07,0.0
5583,5584,8.7,2.0,10.0,60000,85187,594.1913063,1216.6774369999998,1018.613668,15090.0,38910.0,32880.0,4380.0,150.0,3661.7484090000003,197.36218119999998,0.0,0.0,0.0,0.020679106000000003,9.06e-06,0.0
5584,5585,0.0,2.0,0.0,0,85187,14.94525795,14.94525795,0.0,151230.0,21660.0,0.0,0.0,0.0,112.88300509999999,0.0,0.0,0.0,0.0,0.027086597999999996,1.7199999999999998e-05,0.0
5585,5586,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4740.0,6990.0,180.0,0.0,0.0,0.0,0.0,0.0,0.007298415,1.17e-06,0.0
5586,5587,5.33,1.6,27.89,35664,44151,254.4757261,595.4399342999999,382.5452092,1242990.0,201750.0,105510.0,6960.0,0.0,26374.42939,395.5128954,0.0,1.0,1.0,0.082031993,0.00015387200000000002,0.0
5587,5588,3.65,1.7,10.0,37430,46890,1042.7684769999998,2713.222834,3877.478901,0.0,81930.0,101280.0,49440.0,23160.0,12051.0417,14057.60845,0.0,1.0,1.0,0.030395683,2.5300000000000002e-05,0.0
5588,5589,1.92,2.0,6.52,57115,68383,2000.021864,4631.62958,2000.021864,0.0,21600.0,27540.0,0.0,0.0,5164.002233,0.0,0.0,0.0,0.0,0.010482087,4.86e-06,0.0
5589,5590,0.0,0.0,0.0,0,0,0.0,0.0,4281.978327000001,0.0,0.0,4410.0,20610.0,8910.0,0.0,7649.720662000001,0.0,0.0,0.0,0.009150166999999999,3.35e-06,0.0
5590,5591,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,3390.0,2490.0,480.0,0.0,0.0,0.0,1.0,5.0,0.0041847329999999995,7.170000000000001e-07,-4.0
5591,5592,20.0,1.5,50.0,7500,42568,415.99197339999995,2287.955854,2287.955854,0.0,90.0,6030.0,4950.0,1410.0,246.5815171,2259.273065,0.0,8.0,6.0,0.0043626590000000005,1.23e-06,2.0
5592,5593,18.18,1.2,25.0,25000,38701,2859.178903,5480.092898,3097.443812,0.0,0.0,10800.0,0.0,0.0,1574.0577449999998,265.0944208,0.0,0.0,2.0,0.004180019,1.07e-06,-2.0
5593,5594,0.0,0.0,0.0,0,0,0.0,0.0,2659.126925,0.0,0.0,1950.0,12540.0,4050.0,0.0,3475.3755200000005,0.0,6.0,25.0,0.005482557,1.83e-06,-19.0
5594,5595,16.67,1.0,40.0,15000,20949,983.0211846000001,2129.8792329999997,4915.105923,0.0,660.0,6120.0,3990.0,5040.0,886.9050572999998,2360.377892,0.0,0.0,0.0,0.005023145,1.56e-06,0.0
5595,5596,0.0,1.0,0.0,0,94117,3563.2324719999997,3563.2324719999997,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001746225,7.18e-08,0.0
5596,5597,17.65,1.0,50.0,15764,19718,3376.4862409999996,7108.392087,4442.745054,0.0,1650.0,12090.0,810.0,0.0,2119.65303,0.0,0.0,0.0,0.0,0.004832696,1.44e-06,0.0
5597,5598,18.6,1.0,50.0,15000,20202,3289.664953,9578.730304,6289.065351,0.0,900.0,22140.0,3720.0,30.0,4833.081772,0.0,0.0,0.0,0.0,0.0071219,2.64e-06,0.0
5598,5599,0.0,0.0,0.0,0,0,0.0,0.0,5529.34731,0.0,1980.0,5130.0,4590.0,6150.0,0.0,2609.489536,637.7795953,0.0,0.0,0.0069160359999999995,1.76e-06,0.0
5599,5600,0.0,0.0,0.0,0,0,0.0,0.0,3396.67736,0.0,0.0,2640.0,9390.0,3180.0,0.0,3987.760967,0.0,23.0,31.0,0.004940707,1.51e-06,-8.0
5600,5601,12.5,1.0,42.86,15000,20949,3345.2203440000003,6355.9186549999995,4014.2644130000003,0.0,540.0,7140.0,150.0,0.0,1357.936433,0.0,0.0,0.0,0.0,0.0037723440000000004,7.65e-07,0.0
5601,5602,7.69,1.9,37.5,29226,37290,3441.9709829999997,9637.518751000001,5507.153572,0.0,690.0,4830.0,2010.0,0.0,898.5886287000001,0.0,0.0,0.0,0.0,0.003723853,7.43e-07,0.0
5602,5603,5.26,1.8,36.36,31818,37289,1498.6771,4096.3840740000005,3097.266007,0.0,0.0,14220.0,11160.0,510.0,1530.872404,2280.99861,169.33613799999998,15.0,14.0,0.006802655,2.56e-06,1.0
5603,5604,0.0,1.8,40.0,29084,37288,1779.188125,4066.715714,2033.357857,0.0,1650.0,7110.0,1500.0,0.0,1081.424724,0.0,0.0,19.0,12.0,0.0040636629999999995,1.01e-06,7.0
5604,5605,5.26,1.7,33.33,32795,37289,2109.144346,6327.4330390000005,3916.982357,0.0,1080.0,11250.0,4920.0,0.0,2067.2664059999997,1457.114182,0.0,14.0,19.0,0.005292578,1.7e-06,-5.0
5605,5606,7.69,1.9,33.33,31741,37289,2805.834171,7142.123345,4081.21334,0.0,0.0,9780.0,420.0,0.0,1476.748442,0.0,0.0,0.0,0.0,0.004066225,1e-06,0.0
5606,5607,4.55,1.7,38.46,29167,37289,2638.589857,9046.593794,5277.179713,0.0,0.0,10050.0,3720.0,0.0,1598.8785369999998,486.87000489999997,0.0,10.0,11.0,0.004813294,1.36e-06,-1.0
5607,5608,6.67,1.8,40.0,31818,37290,2897.5622,8692.6866,5268.294909,0.0,1470.0,7590.0,690.0,0.0,1054.0325710000002,0.0,40.67295469,0.0,0.0,0.004018417,9.709999999999999e-07,0.0
5608,5609,0.0,0.0,0.0,0,0,149.1099934,0.0,447.32998030000005,0.0,0.0,1980.0,12690.0,2670.0,215.28588480000002,1696.772782,55.5061201,40.0,14.0,0.005381124,1.72e-06,26.0
5609,5610,0.0,0.0,0.0,0,0,0.0,0.0,16323.407769999998,0.0,0.0,0.0,1590.0,7890.0,0.0,5641.882793,0.0,0.0,0.0,0.0038569620000000002,9.4e-07,0.0
5610,5611,0.0,1.4,20.0,29084,48219,1092.840119,3715.656404,5245.632570000001,0.0,0.0,3120.0,3780.0,4980.0,851.0500701,2060.1672489999996,0.0,22.0,74.0,0.004351049,1.17e-06,-52.0
5611,5612,0.0,1.3,0.0,30000,48221,1305.88506,2611.77012,2394.1226100000003,0.0,0.0,7860.0,3930.0,150.0,829.350758,780.6735851,0.0,0.0,0.0,0.004356540999999999,1.18e-06,0.0
5612,5613,5.26,1.5,10.0,35000,48220,2171.37047,8685.48188,4777.015034,0.0,1980.0,8610.0,1290.0,0.0,768.7988377,0.0,91.00183414,0.0,0.0,0.004367597,1.18e-06,0.0
5613,5614,0.0,1.4,14.29,35000,48220,2460.451263,8919.135828,4613.346118,0.0,510.0,7200.0,690.0,0.0,978.8338986,0.0,0.0,0.0,0.0,0.004283624000000001,8.32e-07,0.0
5614,5615,4.76,1.6,28.57,35000,50313,4380.959668,12047.63909,5111.1196119999995,0.0,0.0,1410.0,5610.0,60.0,1574.455503,0.0,0.0,0.0,0.0,0.003900721,7.009999999999999e-07,0.0
5615,5616,0.0,2.0,0.0,0,77094,504.62942069999997,1009.258841,504.62942069999997,3330.0,1890.0,0.0,0.0,0.0,164.3053908,0.0,0.0,0.0,0.0,0.003753565,5.070000000000001e-07,0.0
5616,5617,0.0,1.7,0.0,18542,77082,648.626502,1729.670672,1513.4618380000002,8160.0,1290.0,2490.0,0.0,0.0,588.6590117000001,318.82867430000005,0.0,0.0,0.0,0.004748594,1.18e-06,0.0
5617,5618,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2070.0,10920.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015933126000000002,1.29e-06,0.0
5618,5619,0.0,0.0,0.0,0,0,0.0,0.0,0.0,930.0,0.0,3390.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004079097,5.12e-07,0.0
5619,5620,0.0,1.4,45.45,15578,22260,355.2775662,609.0472563,1319.6023890000001,16410.0,7200.0,37110.0,50610.0,41640.0,1837.366934,14519.29915,0.0,0.0,0.0,0.021299316000000002,1.51e-05,0.0
5620,5621,0.0,1.5,5.6,83901,122070,1006.36466,1810.149421,1097.852356,17220.0,208980.0,127320.0,41880.0,810.0,40179.57844,0.0,0.0,0.0,0.0,0.065773256,3.9200000000000004e-05,0.0
5621,5622,0.0,0.0,0.0,87500,91348,316.86494060000007,633.7298812999999,211.2432938,8490.0,15930.0,0.0,0.0,0.0,879.3906367999999,0.0,0.0,0.0,0.0,0.007245064,2.42e-06,0.0
5622,5623,0.0,0.0,0.0,103983,91350,691.7632177,1469.996838,432.3520111,0.0,15540.0,14340.0,0.0,0.0,2369.50332,0.0,0.0,0.0,0.0,0.007047938,2.96e-06,0.0
5623,5624,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1080.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001561814,1.13e-07,0.0
5624,5625,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2160.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005253981,3.55e-07,0.0
5625,5626,2.56,1.8,4.76,68260,108259,2281.388547,3456.6493140000002,898.7288216,0.0,30960.0,5550.0,900.0,0.0,4317.509022,0.0,0.0,0.0,0.0,0.010521258,3.7000000000000006e-06,0.0
5626,5627,0.0,0.0,0.0,0,0,0.0,0.0,0.0,302670.0,15240.0,15210.0,29640.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.040209601,3.6200000000000006e-05,0.0
5627,5628,0.0,1.4,11.11,50000,63916,1465.712231,3239.995459,1542.85498,0.0,22980.0,10560.0,0.0,0.0,2287.2361579999997,0.0,0.0,0.0,0.0,0.007610011,3.32e-06,0.0
5628,5629,4.12,1.6,12.35,49006,98050,1371.233676,2245.395144,1319.812413,9810.0,79530.0,34830.0,25020.0,1800.0,11507.272159999999,2374.9327129999997,243.32555209999998,0.0,0.0,0.01736537,1.49e-05,0.0
5629,5630,0.0,1.4,15.0,46842,68371,4069.0152359999997,5037.828388,2325.1515640000002,0.0,9750.0,13470.0,3360.0,0.0,4153.145254,0.0,185.50888740000002,17.0,7.0,0.008511193,2.64e-06,10.0
5630,5631,0.0,1.4,14.29,45336,68373,2751.939555,5045.222518,2407.947111,0.0,2700.0,17670.0,1770.0,480.0,3262.380532,293.4584348,0.0,8.0,11.0,0.006383768000000001,2.23e-06,-3.0
5631,5632,1.35,1.4,13.33,42413,68371,3880.705383,8064.590875,3820.0693619999997,0.0,21420.0,21270.0,0.0,0.0,5602.716995000001,0.0,0.0,0.0,0.0,0.01035434,4.22e-06,0.0
